date,Close,returns
12/8/1961,72.040001,0.004742036
12/11/1961,72.389999,0.004858384
12/12/1961,72.639999,0.003453516
12/13/1961,72.529999,-0.001514317
12/14/1961,71.980003,-0.007583014
12/15/1961,72.010002,0.000416769
12/18/1961,71.760002,-0.00347174
12/19/1961,71.260002,-0.00696767
12/20/1961,71.120003,-0.001964622
12/21/1961,70.860001,-0.003655821
12/22/1961,70.910004,0.000705659
12/26/1961,71.019997,0.001551163
12/27/1961,71.650002,0.008870811
12/28/1961,71.690002,0.000558269
12/29/1961,71.550003,-0.001952839
1/2/1962,70.959999,-0.008246037
1/3/1962,71.129997,0.002395688
1/4/1962,70.639999,-0.006888767
1/5/1962,69.660004,-0.013873089
1/8/1962,69.120003,-0.007751952
1/9/1962,69.150002,0.000434013
1/10/1962,68.959999,-0.002747693
1/11/1962,69.370003,0.005945534
1/12/1962,69.610001,0.00345968
1/15/1962,69.470001,-0.002011205
1/16/1962,69.07,-0.005757895
1/17/1962,68.32,-0.010858549
1/18/1962,68.389999,0.001024576
1/19/1962,68.75,0.005263942
1/22/1962,68.809998,0.000872698
1/23/1962,68.290001,-0.007556998
1/24/1962,68.400002,0.001610792
1/25/1962,68.349998,-0.000731053
1/26/1962,68.129997,-0.003218742
1/29/1962,67.900002,-0.003375826
1/30/1962,68.169998,0.003976377
1/31/1962,68.839996,0.009828341
2/1/1962,69.260002,0.006101192
2/2/1962,69.809998,0.007941034
2/5/1962,69.879997,0.001002707
2/6/1962,69.959999,0.001144848
2/7/1962,70.419998,0.006575172
2/8/1962,70.580002,0.002272139
2/9/1962,70.480003,-0.001416818
2/12/1962,70.459999,-0.000283825
2/13/1962,70.449997,-0.000141953
2/14/1962,70.419998,-0.00042582
2/15/1962,70.739998,0.004544164
2/16/1962,70.589996,-0.002120469
2/19/1962,70.410004,-0.002549823
2/20/1962,70.660004,0.003550632
2/21/1962,70.32,-0.004811831
2/23/1962,70.160004,-0.002275256
2/26/1962,69.760002,-0.005701282
2/27/1962,69.889999,0.001863489
2/28/1962,69.959999,0.001001574
3/1/1962,70.199997,0.003430503
3/2/1962,70.160004,-0.000569701
3/5/1962,70.010002,-0.002137999
3/6/1962,69.779999,-0.003285288
3/7/1962,69.690002,-0.001289725
3/8/1962,70.190002,0.00717463
3/9/1962,70.419998,0.003276763
3/12/1962,70.400002,-0.000283953
3/13/1962,70.599998,0.002840852
3/14/1962,70.910004,0.00439102
3/15/1962,71.059998,0.002115273
3/16/1962,70.940002,-0.001688658
3/19/1962,70.849998,-0.001268734
3/20/1962,70.660004,-0.002681637
3/21/1962,70.510002,-0.00212287
3/22/1962,70.400002,-0.001560062
3/23/1962,70.449997,0.000710156
3/26/1962,69.889999,-0.007948872
3/27/1962,69.699997,-0.002718586
3/28/1962,70.040001,0.004878106
3/29/1962,70.010002,-0.000428312
3/30/1962,69.550003,-0.006570475
4/2/1962,69.370003,-0.002588066
4/3/1962,68.809998,-0.008072726
4/4/1962,68.489998,-0.004650487
4/5/1962,68.910004,0.00613237
4/6/1962,68.839996,-0.001015934
4/9/1962,68.309998,-0.007698984
4/10/1962,68.559998,0.003659786
4/11/1962,68.410004,-0.002187777
4/12/1962,67.900002,-0.007455079
4/13/1962,67.900002,0
4/16/1962,67.599998,-0.004418321
4/17/1962,67.900002,0.004437929
4/18/1962,68.269997,0.005449116
4/19/1962,68.589996,0.004687257
4/23/1962,68.529999,-0.000874719
4/24/1962,68.459999,-0.00102145
4/25/1962,67.709999,-0.010955303
4/26/1962,67.050003,-0.009747393
4/27/1962,66.300003,-0.011185682
4/30/1962,65.239998,-0.015988008
5/1/1962,65.699997,0.007050874
5/2/1962,65.989998,0.004414018
5/3/1962,66.529999,0.008183073
5/4/1962,66.239998,-0.004358951
5/7/1962,66.019997,-0.003321271
5/8/1962,65.169998,-0.012874872
5/9/1962,64.260002,-0.013963419
5/10/1962,63.57,-0.010737659
5/11/1962,62.650002,-0.014472204
5/14/1962,63.099998,0.007182697
5/15/1962,64.290001,0.018859002
5/16/1962,64.269997,-0.000311153
5/17/1962,63.93,-0.005290136
5/18/1962,63.82,-0.001720632
5/21/1962,63.59,-0.003603886
5/22/1962,62.34,-0.019657179
5/23/1962,61.110001,-0.019730494
5/24/1962,60.619999,-0.00801836
5/25/1962,59.470001,-0.018970604
5/28/1962,55.5,-0.066756363
5/29/1962,58.080002,0.046486523
5/31/1962,59.630001,0.02668731
6/1/1962,59.380001,-0.00419252
6/4/1962,57.27,-0.035533866
6/5/1962,57.57,0.005238345
6/6/1962,58.389999,0.014243512
6/7/1962,58.400002,0.000171314
6/8/1962,58.450001,0.000856147
6/11/1962,57.82,-0.01077846
6/12/1962,56.34,-0.025596679
6/13/1962,55.5,-0.014909478
6/14/1962,54.330002,-0.021081045
6/15/1962,55.889999,0.028713362
6/18/1962,55.740002,-0.00268379
6/19/1962,55.540001,-0.003588105
6/20/1962,54.779999,-0.013683867
6/21/1962,53.59,-0.021723239
6/22/1962,52.68,-0.01698078
6/25/1962,52.450001,-0.004365964
6/26/1962,52.32,-0.00247857
6/27/1962,52.599998,0.005351644
6/28/1962,54.41,0.034410686
6/29/1962,54.75,0.006248851
7/2/1962,55.860001,0.020273991
7/3/1962,56.490002,0.011278213
7/5/1962,56.810001,0.005664702
7/6/1962,56.169998,-0.011265675
7/9/1962,56.549999,0.006765195
7/10/1962,57.200001,0.011494288
7/11/1962,57.73,0.009265717
7/12/1962,58.029999,0.005196588
7/13/1962,57.830002,-0.003446442
7/16/1962,57.830002,0
7/17/1962,56.779999,-0.018156717
7/18/1962,56.200001,-0.010214829
7/19/1962,56.419998,0.003914537
7/20/1962,56.810001,0.006912496
7/23/1962,56.799999,-0.000176061
7/24/1962,56.360001,-0.007746444
7/25/1962,56.459999,0.001774273
7/26/1962,56.77,0.005490631
7/27/1962,57.200001,0.007574441
7/30/1962,57.830002,0.011014003
7/31/1962,58.23,0.00691679
8/1/1962,57.75,-0.008243174
8/2/1962,57.98,0.003982684
8/3/1962,58.119999,0.002414608
8/6/1962,57.75,-0.006366122
8/7/1962,57.360001,-0.006753229
8/8/1962,57.509998,0.00261501
8/9/1962,57.57,0.001043332
8/10/1962,57.549999,-0.000347421
8/13/1962,57.630001,0.00139013
8/14/1962,58.25,0.010758268
8/15/1962,58.66,0.007038627
8/16/1962,58.639999,-0.000340965
8/17/1962,59.009998,0.006309669
8/20/1962,59.369999,0.006100678
8/21/1962,59.119999,-0.004210881
8/22/1962,59.779999,0.011163735
8/23/1962,59.700001,-0.001338207
8/24/1962,59.580002,-0.002010033
8/27/1962,59.549999,-0.000503575
8/28/1962,58.790001,-0.012762351
8/29/1962,58.66,-0.002211277
8/30/1962,58.68,0.000340948
8/31/1962,59.119999,0.007498279
9/4/1962,58.560001,-0.009472226
9/5/1962,58.119999,-0.007513695
9/6/1962,58.360001,0.004129422
9/7/1962,58.380001,0.0003427
9/10/1962,58.450001,0.001199041
9/11/1962,58.59,0.002395192
9/12/1962,58.84,0.00426694
9/13/1962,58.700001,-0.002379317
9/14/1962,58.889999,0.003236763
9/17/1962,59.080002,0.003226405
9/18/1962,59.029999,-0.000846361
9/19/1962,58.950001,-0.001355209
9/20/1962,58.540001,-0.006955047
9/21/1962,57.689999,-0.01452002
9/24/1962,56.630001,-0.018374034
9/25/1962,56.959999,0.005827265
9/26/1962,56.150002,-0.014220453
9/27/1962,55.77,-0.006767622
9/28/1962,56.27,0.008965394
10/1/1962,55.490002,-0.013861703
10/2/1962,56.099998,0.010992899
10/3/1962,56.16,0.001069554
10/4/1962,56.700001,0.009615402
10/5/1962,57.07,0.006525555
10/8/1962,57.07,0
10/9/1962,57.200001,0.002277922
10/10/1962,57.240002,0.000699318
10/11/1962,57.049999,-0.003319409
10/12/1962,56.950001,-0.001752813
10/15/1962,57.27,0.005618946
10/16/1962,57.080002,-0.003317583
10/17/1962,56.889999,-0.003328714
10/18/1962,56.34,-0.009667763
10/19/1962,55.59,-0.013312034
10/22/1962,54.959999,-0.011332992
10/23/1962,53.490002,-0.026746671
10/24/1962,55.209999,0.032155486
10/25/1962,54.689999,-0.009418584
10/26/1962,54.540001,-0.002742695
10/29/1962,55.720001,0.021635496
10/30/1962,56.540001,0.014716439
10/31/1962,56.52,-0.00035375
11/1/1962,57.119999,0.010615694
11/2/1962,57.75,0.011029429
11/5/1962,58.349998,0.010389576
11/7/1962,58.709999,0.006169683
11/8/1962,58.32,-0.006642804
11/9/1962,58.779999,0.0078875
11/12/1962,59.59,0.013780215
11/13/1962,59.459999,-0.002181591
11/14/1962,60.16,0.011772637
11/15/1962,59.970001,-0.003158228
11/16/1962,60.16,0.003168234
11/19/1962,59.82,-0.005651596
11/20/1962,60.450001,0.010531612
11/21/1962,60.810001,0.005955335
11/23/1962,61.540001,0.012004604
11/26/1962,61.360001,-0.002924927
11/27/1962,61.73,0.006029971
11/28/1962,62.119999,0.00631782
11/29/1962,62.41,0.0046684
11/30/1962,62.259998,-0.002403493
12/3/1962,61.939999,-0.005139721
12/4/1962,62.639999,0.011301259
12/5/1962,62.389999,-0.00399106
12/6/1962,62.93,0.008655249
12/7/1962,63.060001,0.002065803
12/10/1962,62.27,-0.012527767
12/11/1962,62.32,0.000802955
12/12/1962,62.630001,0.004974342
12/13/1962,62.419998,-0.003353074
12/14/1962,62.57,0.002403108
12/17/1962,62.369999,-0.003196436
12/18/1962,62.07,-0.004809989
12/19/1962,62.580002,0.008216562
12/20/1962,62.82,0.003835059
12/21/1962,62.639999,-0.002865345
12/24/1962,62.630001,-0.00015961
12/26/1962,63.02,0.006227032
12/27/1962,62.93,-0.001428118
12/28/1962,62.959999,0.000476704
12/31/1962,63.099998,0.002223618
1/2/1963,62.689999,-0.006497607
1/3/1963,63.720001,0.016430085
1/4/1963,64.129997,0.006434338
1/7/1963,64.120003,-0.00015584
1/8/1963,64.739998,0.009669292
1/9/1963,64.589996,-0.002316991
1/10/1963,64.709999,0.001857919
1/11/1963,64.849998,0.002163483
1/14/1963,65.199997,0.005397055
1/15/1963,65.110001,-0.001380307
1/16/1963,64.669998,-0.00675784
1/17/1963,65.129997,0.00711302
1/18/1963,65.18,0.000767741
1/21/1963,65.279999,0.001534198
1/22/1963,65.440002,0.002451026
1/23/1963,65.620003,0.002750626
1/24/1963,65.75,0.001981058
1/25/1963,65.919998,0.002585521
1/28/1963,66.239998,0.004854369
1/29/1963,66.230003,-0.000150891
1/30/1963,65.849998,-0.005737656
1/31/1963,66.199997,0.005315095
2/1/1963,66.309998,0.001661647
2/4/1963,66.169998,-0.002111295
2/5/1963,66.110001,-0.00090671
2/6/1963,66.400002,0.004386643
2/7/1963,66.169998,-0.003463916
2/8/1963,66.169998,0
2/11/1963,65.760002,-0.006196101
2/12/1963,65.830002,0.001064477
2/13/1963,66.150002,0.004861005
2/14/1963,66.349998,0.003023371
2/15/1963,66.410004,0.000904386
2/18/1963,66.519997,0.001656272
2/19/1963,66.199997,-0.004810584
2/20/1963,65.830002,-0.005589049
2/21/1963,65.919998,0.001367097
2/25/1963,65.459999,-0.00697814
2/26/1963,65.470001,0.000152796
2/27/1963,65.010002,-0.007026103
2/28/1963,64.290001,-0.011075234
3/1/1963,64.099998,-0.002955405
3/4/1963,64.720001,0.009672434
3/5/1963,64.739998,0.000308977
3/6/1963,64.849998,0.001699104
3/7/1963,65.260002,0.006322344
3/8/1963,65.330002,0.001072633
3/11/1963,65.510002,0.002755243
3/12/1963,65.669998,0.002442314
3/13/1963,65.910004,0.003654728
3/14/1963,65.599998,-0.004703474
3/15/1963,65.93,0.005030518
3/18/1963,65.610001,-0.004853617
3/19/1963,65.470001,-0.002133821
3/20/1963,65.949997,0.007331541
3/21/1963,65.849998,-0.001516285
3/22/1963,66.190002,0.005163311
3/25/1963,66.209999,0.000302115
3/26/1963,66.400002,0.002869703
3/27/1963,66.68,0.004216837
3/28/1963,66.580002,-0.00149967
3/29/1963,66.57,-0.000150225
4/1/1963,66.849998,0.004206069
4/2/1963,66.839996,-0.000149619
4/3/1963,67.360001,0.007779848
4/4/1963,67.849998,0.007274302
4/5/1963,68.279999,0.006337524
4/8/1963,68.519997,0.003514909
4/9/1963,68.449997,-0.0010216
4/10/1963,68.290001,-0.002337414
4/11/1963,68.769997,0.007028789
4/15/1963,69.089996,0.004653177
4/16/1963,69.139999,0.000723737
4/17/1963,68.919998,-0.003181964
4/18/1963,68.889999,-0.000435273
4/19/1963,69.230003,0.004935462
4/22/1963,69.300003,0.001011122
4/23/1963,69.529999,0.003318845
4/24/1963,69.720001,0.002732662
4/25/1963,69.760002,0.000573738
4/26/1963,69.699997,-0.000860163
4/29/1963,69.650002,-0.000717288
4/30/1963,69.800003,0.00215364
5/1/1963,69.970001,0.002435501
5/2/1963,70.169998,0.002858325
5/3/1963,70.029999,-0.00199514
5/6/1963,69.529999,-0.007139797
5/7/1963,69.440002,-0.001294362
5/8/1963,70.010002,0.008208525
5/9/1963,70.349998,0.004856392
5/10/1963,70.519997,0.002416475
5/13/1963,70.480003,-0.00056713
5/14/1963,70.209999,-0.003830931
5/15/1963,70.43,0.003133471
5/16/1963,70.25,-0.002555729
5/17/1963,70.290001,0.000569409
5/20/1963,69.959999,-0.004694864
5/21/1963,70.139999,0.002572899
5/22/1963,70.139999,0
5/23/1963,70.099998,-0.000570302
5/24/1963,70.019997,-0.001141241
5/27/1963,69.870003,-0.002142159
5/28/1963,70.010002,0.002003707
5/29/1963,70.330002,0.004570775
5/31/1963,70.800003,0.006682795
6/3/1963,70.690002,-0.001553686
6/4/1963,70.699997,0.000141392
6/5/1963,70.529999,-0.002404498
6/6/1963,70.580002,0.000708961
6/7/1963,70.410004,-0.002408586
6/10/1963,69.940002,-0.006675216
6/11/1963,70.029999,0.001286774
6/12/1963,70.410004,0.005426317
6/13/1963,70.230003,-0.002556469
6/14/1963,70.25,0.000284736
6/17/1963,69.949997,-0.004270505
6/18/1963,70.019997,0.001000715
6/19/1963,70.089996,0.0009997
6/20/1963,70.010002,-0.001141304
6/21/1963,70.25,0.003428053
6/24/1963,70.199997,-0.000711786
6/25/1963,70.040001,-0.002279145
6/26/1963,69.410004,-0.008994817
6/27/1963,69.07,-0.004898487
6/28/1963,69.370003,0.004343463
7/1/1963,68.860001,-0.00735191
7/2/1963,69.459999,0.008713302
7/3/1963,69.940002,0.006910495
7/5/1963,70.220001,0.004003417
7/8/1963,69.739998,-0.006835702
7/9/1963,70.040001,0.004301735
7/10/1963,69.889999,-0.002141662
7/11/1963,69.760002,-0.001860023
7/12/1963,69.639999,-0.001720226
7/15/1963,69.199997,-0.006318237
7/16/1963,69.139999,-0.000867023
7/17/1963,68.93,-0.003037301
7/18/1963,68.489998,-0.006383316
7/19/1963,68.349998,-0.002044094
7/22/1963,67.900002,-0.006583702
7/23/1963,67.910004,0.000147305
7/24/1963,68.279999,0.005448314
7/25/1963,68.260002,-0.000292868
7/26/1963,68.540001,0.004101948
7/29/1963,68.669998,0.001896659
7/30/1963,69.239998,0.008300568
7/31/1963,69.129997,-0.001588692
8/1/1963,69.07,-0.000867887
8/2/1963,69.300003,0.003329999
8/5/1963,69.709999,0.005916248
8/6/1963,70.169998,0.006598752
8/7/1963,69.959999,-0.002992718
8/8/1963,70.019997,0.000857604
8/9/1963,70.480003,0.006569638
8/12/1963,70.589996,0.001560627
8/13/1963,70.790001,0.002833333
8/14/1963,71.07,0.003955347
8/15/1963,71.379997,0.004361855
8/16/1963,71.489998,0.001541062
8/19/1963,71.440002,-0.000699343
8/20/1963,71.379997,-0.000839936
8/21/1963,71.290001,-0.001260801
8/22/1963,71.540001,0.003506803
8/23/1963,71.760002,0.003075217
8/26/1963,71.910004,0.002090329
8/27/1963,71.519997,-0.005423543
8/28/1963,72.040001,0.00727075
8/29/1963,72.160004,0.001665783
8/30/1963,72.5,0.004711696
9/3/1963,72.660004,0.002206952
9/4/1963,72.639999,-0.000275323
9/5/1963,73,0.004955961
9/6/1963,72.839996,-0.002191836
9/9/1963,72.580002,-0.003569385
9/10/1963,72.989998,0.005648884
9/11/1963,73.199997,0.002877093
9/12/1963,73.150002,-0.000682992
9/13/1963,73.169998,0.000273356
9/16/1963,73.07,-0.001366653
9/17/1963,73.120003,0.000684316
9/18/1963,72.800003,-0.004376367
9/19/1963,73.220001,0.005769203
9/20/1963,73.300003,0.001092625
9/23/1963,72.959999,-0.004638526
9/24/1963,73.300003,0.004660143
9/25/1963,72.889999,-0.005593506
9/26/1963,72.269997,-0.008505995
9/27/1963,72.129997,-0.00193718
9/30/1963,71.699997,-0.005961459
10/1/1963,72.220001,0.007252497
10/2/1963,72.300003,0.001107754
10/3/1963,72.830002,0.007330553
10/4/1963,72.849998,0.000274557
10/7/1963,72.699997,-0.002059039
10/8/1963,72.599998,-0.001375502
10/9/1963,71.870003,-0.010055028
10/10/1963,72.199997,0.00459154
10/11/1963,72.269997,0.000969529
10/14/1963,72.300003,0.000415193
10/15/1963,72.400002,0.001383112
10/16/1963,72.970001,0.007872914
10/17/1963,73.260002,0.00397425
10/18/1963,73.32,0.000818973
10/21/1963,73.379997,0.00081829
10/22/1963,72.959999,-0.005723603
10/23/1963,73,0.000548259
10/24/1963,73.279999,0.003835603
10/25/1963,74.010002,0.009961831
10/28/1963,74.480003,0.006350507
10/29/1963,74.459999,-0.000268582
10/30/1963,73.800003,-0.008863766
10/31/1963,74.010002,0.002845515
11/1/1963,73.830002,-0.002432104
11/4/1963,73.449997,-0.005147027
11/6/1963,72.809998,-0.008713397
11/7/1963,73.059998,0.003433594
11/8/1963,73.360001,0.004106255
11/11/1963,73.519997,0.002180971
11/12/1963,73.230003,-0.003944423
11/13/1963,73.290001,0.000819309
11/14/1963,72.949997,-0.004639159
11/15/1963,72.349998,-0.008224798
11/18/1963,71.830002,-0.007187229
11/19/1963,71.900002,0.000974523
11/20/1963,72.559998,0.00917936
11/21/1963,71.620003,-0.012954727
11/22/1963,69.610001,-0.028064813
11/26/1963,72.379997,0.039793075
11/27/1963,72.25,-0.001796035
11/29/1963,73.230003,0.013564055
12/2/1963,73.660004,0.005871924
12/3/1963,73.620003,-0.000543049
12/4/1963,73.800003,0.002444988
12/5/1963,74.279999,0.006504011
12/6/1963,74,-0.003769507
12/9/1963,73.959999,-0.000540554
12/10/1963,73.989998,0.000405611
12/11/1963,73.900002,-0.001216327
12/12/1963,73.910004,0.000135345
12/13/1963,74.059998,0.002029414
12/16/1963,74.300003,0.003240683
12/17/1963,74.739998,0.005921871
12/18/1963,74.629997,-0.001471782
12/19/1963,74.400002,-0.003081804
12/20/1963,74.279999,-0.001612944
12/23/1963,73.809998,-0.006327423
12/24/1963,73.970001,0.002167769
12/26/1963,74.32,0.004731634
12/27/1963,74.440002,0.001614666
12/30/1963,74.559998,0.001611983
12/31/1963,75.019997,0.006169515
1/2/1964,75.43,0.005465249
1/3/1964,75.5,0.000928013
1/6/1964,75.669998,0.002251629
1/7/1964,75.690002,0.000264358
1/8/1964,76,0.004095627
1/9/1964,76.279999,0.003684197
1/10/1964,76.239998,-0.000524397
1/13/1964,76.220001,-0.00026229
1/14/1964,76.360001,0.001836788
1/15/1964,76.639999,0.003666815
1/16/1964,76.550003,-0.001174269
1/17/1964,76.559998,0.000130568
1/20/1964,76.410004,-0.001959169
1/21/1964,76.620003,0.002748318
1/22/1964,77.029999,0.005351031
1/23/1964,77.089996,0.000778878
1/24/1964,77.110001,0.000259502
1/27/1964,77.080002,-0.000389042
1/28/1964,77.099998,0.000259419
1/29/1964,76.629997,-0.006095992
1/30/1964,76.699997,0.00091348
1/31/1964,77.040001,0.004432908
2/3/1964,76.970001,-0.000908619
2/4/1964,76.879997,-0.001169339
2/5/1964,76.75,-0.001690908
2/6/1964,76.93,0.002345277
2/7/1964,77.18,0.003249708
2/10/1964,77.050003,-0.001684335
2/11/1964,77.330002,0.003633991
2/12/1964,77.57,0.003103556
2/13/1964,77.519997,-0.000644618
2/14/1964,77.480003,-0.000515918
2/17/1964,77.459999,-0.000258183
2/18/1964,77.470001,0.000129125
2/19/1964,77.550003,0.001032684
2/20/1964,77.620003,0.000902643
2/24/1964,77.68,0.000772958
2/25/1964,77.68,0
2/26/1964,77.870003,0.002445971
2/27/1964,77.620003,-0.003210479
2/28/1964,77.800003,0.00231899
3/2/1964,77.970001,0.002185064
3/3/1964,78.220001,0.003206361
3/4/1964,78.07,-0.001917681
3/5/1964,78.059998,-0.000128116
3/6/1964,78.309998,0.003202665
3/9/1964,78.330002,0.000255446
3/10/1964,78.589996,0.003319213
3/11/1964,78.949997,0.004580748
3/12/1964,79.080002,0.001646675
3/13/1964,79.139999,0.000758687
3/16/1964,79.139999,0
3/17/1964,79.32,0.002274463
3/18/1964,79.379997,0.000756392
3/19/1964,79.300003,-0.001007735
3/20/1964,78.919998,-0.004791992
3/23/1964,78.93,0.000126736
3/24/1964,78.790001,-0.001773711
3/25/1964,78.980003,0.002411499
3/26/1964,79.190002,0.002658888
3/30/1964,79.139999,-0.000631431
3/31/1964,78.980003,-0.002021683
4/1/1964,79.239998,0.003291909
4/2/1964,79.699997,0.005805136
4/3/1964,79.940002,0.003011355
4/6/1964,80.019997,0.001000688
4/7/1964,79.739998,-0.003499113
4/8/1964,79.75,0.000125433
4/9/1964,79.699997,-0.000626997
4/10/1964,79.849998,0.00188207
4/13/1964,79.769997,-0.001001891
4/14/1964,79.989998,0.002757942
4/15/1964,80.089996,0.001250131
4/16/1964,80.199997,0.001373467
4/17/1964,80.550003,0.004364165
4/20/1964,80.5,-0.00062077
4/21/1964,80.540001,0.000496907
4/22/1964,80.489998,-0.000620847
4/23/1964,80.379997,-0.001366642
4/24/1964,79.75,-0.007837734
4/27/1964,79.349998,-0.005015699
4/28/1964,79.900002,0.006931368
4/29/1964,79.699997,-0.002503191
4/30/1964,79.459999,-0.003011267
5/1/1964,80.169998,0.008935301
5/4/1964,80.470001,0.003742086
5/5/1964,80.879997,0.005095017
5/6/1964,81.059998,0.002225532
5/7/1964,81.150002,0.001110338
5/8/1964,81,-0.001848453
5/11/1964,80.900002,-0.001234543
5/12/1964,81.160004,0.003213869
5/13/1964,80.970001,-0.002341092
5/14/1964,80.860001,-0.001358528
5/15/1964,81.099998,0.002968056
5/18/1964,80.720001,-0.004685536
5/19/1964,80.300003,-0.005203147
5/20/1964,80.660004,0.0044832
5/21/1964,80.940002,0.003471336
5/22/1964,80.730003,-0.002594502
5/25/1964,80.559998,-0.002105847
5/26/1964,80.389999,-0.002110216
5/27/1964,80.260002,-0.001617079
5/28/1964,80.370003,0.001370558
6/1/1964,80.110001,-0.003235063
6/2/1964,79.699997,-0.005118013
6/3/1964,79.489998,-0.002634868
6/4/1964,78.669998,-0.010315763
6/5/1964,79.019997,0.004448951
6/8/1964,78.639999,-0.004808884
6/9/1964,79.139999,0.006358088
6/10/1964,79.440002,0.003790789
6/11/1964,79.730003,0.003650566
6/12/1964,79.599998,-0.001630566
6/15/1964,79.970001,0.004648279
6/16/1964,80.400002,0.005377029
6/17/1964,80.809998,0.005099453
6/18/1964,80.790001,-0.000247457
6/19/1964,80.889999,0.001237752
6/22/1964,81.110001,0.002719768
6/23/1964,80.769997,-0.004191888
6/24/1964,81.059998,0.003590455
6/25/1964,81.209999,0.001850494
6/26/1964,81.459999,0.003078439
6/29/1964,81.639999,0.002209673
6/30/1964,81.690002,0.000612482
7/1/1964,82.269997,0.007099951
7/2/1964,82.599998,0.004011195
7/6/1964,82.980003,0.004600545
7/7/1964,83.120003,0.001687153
7/8/1964,83.120003,0
7/9/1964,83.220001,0.001203056
7/10/1964,83.360001,0.001682288
7/13/1964,83.309998,-0.000599844
7/14/1964,83.059998,-0.00300084
7/15/1964,83.339996,0.003371033
7/16/1964,83.639999,0.003599748
7/17/1964,84.010002,0.004423757
7/20/1964,83.739998,-0.003213951
7/21/1964,83.540001,-0.002388309
7/22/1964,83.519997,-0.000239454
7/23/1964,83.480003,-0.000478855
7/24/1964,83.459999,-0.000239626
7/27/1964,83.080002,-0.004553043
7/28/1964,82.849998,-0.002768464
7/29/1964,82.919998,0.0008449
7/30/1964,83.089996,0.002050145
7/31/1964,83.18,0.001083211
8/3/1964,83,-0.002163982
8/4/1964,81.959999,-0.012530133
8/5/1964,82.089996,0.001586103
8/6/1964,81.339996,-0.009136314
8/7/1964,81.860001,0.00639298
8/10/1964,81.779999,-0.000977303
8/11/1964,81.760002,-0.000244522
8/12/1964,82.169998,0.005014628
8/13/1964,82.410004,0.002920847
8/14/1964,82.349998,-0.00072814
8/17/1964,82.360001,0.000121469
8/18/1964,82.400002,0.000485685
8/19/1964,82.32,-0.000970898
8/20/1964,81.940002,-0.004616108
8/21/1964,82.07,0.001586502
8/24/1964,81.910004,-0.001949507
8/25/1964,81.440002,-0.005738029
8/26/1964,81.32,-0.001473502
8/27/1964,81.699997,0.00467286
8/28/1964,81.989998,0.003549584
8/31/1964,81.830002,-0.001951409
9/1/1964,82.18,0.004277135
9/2/1964,82.309998,0.001581869
9/3/1964,82.559998,0.003037298
9/4/1964,82.760002,0.002422529
9/8/1964,82.870003,0.001329157
9/9/1964,83.050003,0.002172077
9/10/1964,83.099998,0.000601987
9/11/1964,83.449997,0.004211781
9/14/1964,83.220001,-0.002756094
9/15/1964,83,-0.002643607
9/16/1964,83.239998,0.002891542
9/17/1964,83.790001,0.006607436
9/18/1964,83.480003,-0.003699702
9/21/1964,83.860001,0.004551964
9/22/1964,83.889999,0.000357715
9/23/1964,83.910004,0.000238467
9/24/1964,84,0.00107253
9/25/1964,84.209999,0.002499988
9/28/1964,84.279999,0.000831255
9/29/1964,84.239998,-0.00047462
9/30/1964,84.18,-0.000712227
10/1/1964,84.080002,-0.001187907
10/2/1964,84.360001,0.00333015
10/5/1964,84.739998,0.004504469
10/6/1964,84.790001,0.000590076
10/7/1964,84.800003,0.000117962
10/8/1964,85.040001,0.002830165
10/9/1964,85.220001,0.002116651
10/12/1964,85.239998,0.000234651
10/13/1964,84.959999,-0.003284831
10/14/1964,84.790001,-0.002000918
10/15/1964,84.25,-0.006368687
10/16/1964,84.830002,0.006884297
10/19/1964,84.93,0.001178805
10/20/1964,85.18,0.002943601
10/21/1964,85.099998,-0.000939211
10/22/1964,84.940002,-0.001880094
10/23/1964,85.139999,0.002354568
10/26/1964,85,-0.001644339
10/27/1964,85,0
10/28/1964,84.690002,-0.003647035
10/29/1964,84.730003,0.000472323
10/30/1964,84.860001,0.001534262
11/2/1964,85.18,0.003770905
11/4/1964,85.139999,-0.000469606
11/5/1964,85.160004,0.000234966
11/6/1964,85.230003,0.00082197
11/9/1964,85.190002,-0.00046933
11/10/1964,84.839996,-0.004108534
11/11/1964,85.080002,0.002828925
11/12/1964,85.190002,0.001292901
11/13/1964,85.209999,0.000234734
11/16/1964,85.650002,0.005163748
11/17/1964,86.029999,0.004436626
11/18/1964,86.220001,0.002208555
11/19/1964,86.18,-0.000463941
11/20/1964,86.279999,0.00116035
11/23/1964,86,-0.003245236
11/24/1964,85.730003,-0.0031395
11/25/1964,85.440002,-0.003382725
11/27/1964,85.160004,-0.00327713
11/30/1964,84.419998,-0.008689596
12/1/1964,83.550003,-0.010305556
12/2/1964,83.790001,0.002872507
12/3/1964,84.18,0.004654481
12/4/1964,84.349998,0.002019458
12/7/1964,84.330002,-0.00023706
12/8/1964,84,-0.003913222
12/9/1964,83.459999,-0.006428583
12/10/1964,83.449997,-0.000119842
12/11/1964,83.660004,0.002516561
12/14/1964,83.449997,-0.002510244
12/15/1964,83.220001,-0.002756094
12/16/1964,83.550003,0.003965417
12/17/1964,83.900002,0.004189096
12/18/1964,84.290001,0.004648379
12/21/1964,84.379997,0.001067695
12/22/1964,84.330002,-0.000592498
12/23/1964,84.150002,-0.002134472
12/24/1964,84.150002,0
12/28/1964,84.07,-0.000950707
